date,time,stock,category,newhigh_type,change_pct,trading_value,market_cap,current_price,investment_point,recent_results,source,detail_url,collected_at
2026-06-18,,아바텍,반도체/소부장,52주,+14.8,407억,"2,216억","16,210원",AI 관련 MLCC 수요 폭증과 공급 우려로 인한 가격 상승 기대감. / MLCC 테마 상승세와 함께 대형 고객사 확보 가능성에 따른 긍정적 전망.,2026.2Q 210억/ 25억/ 28억(E) / 2026.1Q 170억/ 8억/ 9억 / 2025.4Q 217억/ 27억/ 27억 / 2025.3Q 228억/ 33억/ 30억 / 2025.2Q 184억/ 13억/ 13억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,인텍플러스,반도체/소부장,역사적,+14.7,616억,"6,188억","48,100원",CoWoS 및 FC-BGA 검사장비 포트폴리오 확장으로 대형 수주 가능성 증가 기대감. / 반도체 기판 및 패키징 검사 장비 부문에서 글로벌 고객사 확대에 따른 구조적 성장 전망.,2026.2Q 219억/ -7억/ 0억(E) / 2026.1Q 128억/ -19억/ -14억 / 2025.4Q 403억/ 41억/ 56억 / 2025.3Q 99억/ -49억/ -50억 / 2025.2Q 251억/ 16억/ 16억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,한켐,반도체/소부장,52주,+9.8,"1,448억","1,225억","15,200원",옥천 신공장 가동으로 MLCC 소재 증산 기대감 부각. / 삼성전기와의 공급망 확대를 통한 성장 전망.,2026.1Q 63억/ 5억/ 6억 / 2025.4Q 68억/ 2억/ 14억 / 2025.3Q 82억/ 13억/ 14억 / 2025.2Q 110억/ 20억/ 20억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,삼성전기,반도체/소부장,역사적,+8.3,3.5조,164.3조,"2,200,000원",MLCC와 ABF 기판의 쌍끌이 호황으로 인한 수익성 개선 기대감. / 자율주행차용 MLCC 양산으로 인한 기술 경쟁력 강화.,"2026.2Q 32,499억/ 3,787억/ 3,154억(E) / 2026.1Q 32,091억/ 2,806억/ 2,527억 / 2025.4Q 29,021억/ 2,395억/ 2,273억 / 2025.3Q 28,890억/ 2,603억/ 2,249억 / 2025.2Q 27,846억/ 2,130억/ 2,130억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,SK스퀘어,반도체/소부장,역사적,+8.2,1.9조,224.3조,"1,700,000원",SK하이닉스의 주주환원 확대 기대감에 따른 동반 강세. / 증권가의 목표가 상향에 따른 긍정적 전망.,"2026.2Q 3,889억/ 94,474억/ 99,388억(E) / 2026.1Q 86,314억/ 82,783억/ 83,747억 / 2025.4Q 33,747억/ 30,985억/ 32,769억 / 2025.3Q 30,747억/ 26,455억/ 24,824억 / 2025.2Q 18,883억/ 14,011억/ 14,011억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,SK하이닉스,반도체/소부장,역사적,+6.5,15.0조,1913.6조,"2,685,000원",메모리 반도체 가격 인상과 반도체 생산 테마의 전반적인 상승세에 따른 긍정적 영향. / 차세대 메모리 제품 개발과 AI 메모리 시장 선도를 위한 기술적 경쟁력 부각.,"2026.2Q 829,075억/ 624,132억/ 469,532억(E) / 2026.1Q 525,763억/ 376,103억/ 403,459억 / 2025.4Q 328,267억/ 191,696억/ 152,460억 / 2025.3Q 244,489억/ 113,834억/ 125,975억 / 2025.2Q 222,320억/ 92,129억/ 92,129억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,피에스케이,반도체/소부장,역사적,+5.9,"1,205억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,삼성전자,반도체/소부장,역사적,+4.6,11.4조,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,한성크린텍,반도체/소부장,52주,+4.5,230억,"1,065억","2,050원",삼성 평택 P5 초순수 공사 수주 소식에 따른 AI 반도체 투자 확대 수혜. / AI 반도체 수요 증가로 인한 추가 수주 기대감.,2026.1Q 449억/ -5억/ -8억 / 2025.4Q 479억/ -17억/ -28억 / 2025.3Q 508억/ 5억/ -5억 / 2025.2Q 542억/ 22억/ 22억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,아스플로,반도체/소부장,역사적,+3.4,22억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,아비코전자,반도체/소부장,52주,+1.7,181억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,삼화콘덴서,데이터센터,역사적,+25.6,"7,733억",2.0조,"190,100원",AI 및 로봇 열 관리에 필수적인 MLCC 수요 폭증에 따른 기대감. / MLCC 테마 상승세에 힘입어 관련 주식들의 주목 증가.,2026.1Q 729억/ 47억/ 52억 / 2025.4Q 708억/ -2억/ 16억 / 2025.3Q 725억/ 27억/ 41억 / 2025.2Q 788억/ 56억/ 56억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,강동씨앤엘,재건,52주,+30.0,313억,"1,133억","1,859원",시멘트/레미콘 테마 상승세와 건설경기 회복 기대감. / 코스피 9000시대 기대감에 따른 시장 전반적 강세.,2026.1Q 125억/ -8억/ -20억 / 2025.4Q 193억/ 27억/ 2억 / 2025.3Q 217억/ 27억/ 9억 / 2025.2Q 193억/ 28억/ 28억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,와이지-원,재건,52주 신고가 돌파 이어감,+7.9,254억,"8,145억","21,900원",텅스텐 가격의 급등으로 인한 재고 자산 가치 상승 기대감. / 캐나다 광산업체 지분 투자로 텅스텐 공급망 다변화 전망.,"2026.1Q 2,078억/ 388억/ 257억 / 2025.4Q 1,782억/ 193억/ 78억 / 2025.3Q 1,688억/ 226억/ 108억 / 2025.2Q 1,507억/ 156억/ 156억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,아모텍,재건,역사적 신고가 다시 돌파,+4.6,"1,180억","4,661억","31,900원",MLCC 테마의 강세에 따른 상승 기대감. / AI 관련 매출 본격화에 따른 수익성 개선 전망.,2026.2Q 603억/ 8억/ 17억(E) / 2026.1Q 610억/ 6억/ 5억 / 2025.4Q 536억/ -4억/ -15억 / 2025.3Q 567억/ 8억/ 0억 / 2025.2Q 594억/ 13억/ 13억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,JW신약,재건,52주 신고가 신규 돌파,-11.6,"1,429억","1,157억","2,065원",정부의 탈모치료제 건강보험 적용 검토 소식에 따른 기대감. / '에스로반' 매출 최대 경신으로 인한 긍정적 시장 반응.,2026.1Q 214억/ 29억/ 27억 / 2025.4Q 211억/ 14억/ 20억 / 2025.3Q 206억/ 27억/ 20억 / 2025.2Q 197억/ 27억/ 27억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-18,,서산,재건,52주 신고가 돌파 이어감,+30.0,494억,963억,"4,815원",전기차 충전기 사업 확장에 따른 성장 기대감. / 원가 절감 및 고부가가치 제품 비중 확대에 의한 시장 불확실성 대응 전망.,2026.1Q 115억/ 3억/ 6억 / 2025.4Q 128억/ -3억/ 1억 / 2025.3Q 135억/ -4억/ -14억 / 2025.2Q 110억/ -6억/ -6억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-18,reparsed-local-2026-07-18
2026-06-19,,미래에셋생명,금융/지주/밸류업,역사적,+8.0,"1,603억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,삼성생명,금융/지주/밸류업,역사적,+6.0,"3,325억",99.4조,"497,000원",삼성전자 주가 상승에 따른 비금융 지분가치 증가 기대감. / 생명보험 테마의 전반적인 상승세에 따른 긍정적 분위기.,"2026.2Q -/ 10,587억/ 7,581억(E) / 2026.1Q 147,194억/ 13,578억/ 12,403억 / 2025.4Q 103,308억/ 953억/ 2,195억 / 2025.3Q 95,573억/ 8,158억/ 7,609억 / 2025.2Q 111,733억/ 9,154억/ 9,154억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,SK,금융/지주/밸류업,역사적,+5.4,"3,351억",52.5조,"724,000원","SK하이닉스, 반도체 생산 테마 상승세와 메모리 랠리에 따른 시장 기대감. / 시가총액 2천조 돌파와 주주환원 확대 기대감 부각.","2026.2Q 349,716억/ 18,914억/ 19,214억(E) / 2026.1Q 367,513억/ 36,731억/ 99,063억 / 2025.4Q 302,901억/ 3,917억/ -36,923억 / 2025.3Q 310,414억/ 8,274억/ 26,800억 / 2025.2Q 301,420억/ 1,996억/ 1,996억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,SK스퀘어,반도체/소부장,역사적,+4.7,2.7조,234.9조,"1,780,000원",SK하이닉스 주주환원 확대 기대감이 부각되며 투자자들의 관심이 증가한 기대감. / SK하이닉스 지분가치 재평가로 인한 기업 가치 상승 전망.,"2026.2Q 3,801억/ 92,138억/ 100,281억(E) / 2026.1Q 86,314억/ 82,783억/ 83,747억 / 2025.4Q 33,747억/ 30,985억/ 32,769억 / 2025.3Q 30,747억/ 26,455억/ 24,824억 / 2025.2Q 18,883억/ 14,011억/ 14,011억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,삼성물산,금융/지주/밸류업,역사적,+1.2,"7,022억",79.7조,"491,500원",대형 원전 및 SMR 파이프라인 개발과 신재생 에너지 사업 확대로 인한 성장 기대감. / 보유 자산의 가치가 현금흐름으로 전환되며 지분가치 재평가 기대감.,"2026.2Q 108,730억/ 8,729억/ 7,091억(E) / 2026.1Q 104,658억/ 7,204억/ 10,859억 / 2025.4Q 108,324억/ 8,223억/ 15,583억 / 2025.3Q 101,510억/ 9,934억/ 8,846억 / 2025.2Q 100,221억/ 7,526억/ 7,526억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,아바텍,반도체/소부장,52주,+6.8,419억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,삼성전기,반도체/소부장,역사적,+3.2,3.9조,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,SK하이닉스,반도체/소부장,역사적,+2.9,19.6조,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,JW신약,바이오/헬스케어,52주 / 역대 최대거래,+13.1,"1,541억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,디앤디파마텍,바이오/헬스케어,역사적,+2.7,"2,706억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,인바디,바이오/헬스케어,52주,+0.1,60억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,삼성화재,바이오/헬스케어,역사적 신고가 다시 돌파,0,"1,571억",31.3조,"700,000원",자율주행 전용보험 출시와 자율주행도시 다자협약 참여에 따른 미래 성장 기대감. / 계리적 가정 변경보다 환원 가시성이 높아 하반기 실적 방어 전망.,"2026.2Q -/ 8,115억/ 5,954억(E) / 2026.1Q 66,763억/ 8,611억/ 6,352억 / 2025.4Q 60,830억/ 3,913억/ 2,344억 / 2025.3Q 62,564억/ 6,641억/ 5,385억 / 2025.2Q 69,208억/ 8,115억/ 8,115억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,제주반도체,바이오/헬스케어,역사적 신고가 다시 돌파,-2.9,"9,690억",3.9조,"114,300원",SK하이닉스와의 협력으로 LPDDR5 생산을 진행하며 기술적 경쟁력 강화 기대감. / 최근 자사주 소각 발표로 인해 주주가치 제고와 기업 자신감 부각.,"2026.1Q 1,805억/ 671억/ 781억 / 2025.4Q 918억/ 139억/ 151억 / 2025.3Q 1,110억/ 139억/ 227억 / 2025.2Q 511억/ 43억/ 43억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,와이지-원,바이오/헬스케어,역사적 신고가 돌파 이어감,+3.2,460억,"8,406억","22,600원",텅스텐 가격 상승에 따른 실적 개선 기대감. / 외국인의 대량 순매수에 따른 투자 심리 강화.,"2026.1Q 2,078억/ 388억/ 257억 / 2025.4Q 1,782억/ 193억/ 78억 / 2025.3Q 1,688억/ 226억/ 108억 / 2025.2Q 1,507억/ 156억/ 156억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,삼영전자,바이오/헬스케어,52주 신고가 다시 돌파,-3.0,99억,"2,868억","14,340원",자율주행과 5G 등 첨단 기술 수요 증가에 대응한 하이브리드콘덴서 국산화와 AI 서버 및 전기차 시장 확대에 맞춘 제품 개발 기대감. / 주주제안에 따른 자사주 매입 및 기업 가치 제고 노력으로 인한 긍정적 전망.,2026.1Q 392억/ 21억/ 35억 / 2025.4Q 345억/ 6억/ -74억 / 2025.3Q 354억/ 11억/ 27억 / 2025.2Q 395억/ 43억/ 43억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,강동씨앤엘,바이오/헬스케어,52주 신고가 돌파 이어감,+29.9,187억,"1,472억","2,415원",건설경기 회복 기대감에 따른 시멘트 수요 증가 전망. / 종합 방역 플랫폼으로의 도약에 따른 사업 확장 기대감.,2026.1Q 125억/ -8억/ -20억 / 2025.4Q 193억/ 27억/ 2억 / 2025.3Q 217억/ 27억/ 9억 / 2025.2Q 193억/ 28억/ 28억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,지오엘리먼트,바이오/헬스케어,52주 신고가 신규 돌파,+16.8,130억,"1,296억","10,270원",반도체 부품과 소재의 수요 증가에 따른 실적 호조 기대감. / 자회사 흑자 전환과 배당 계획 발표에 의한 투자 매력 상승.,2026.1Q 149억/ 21억/ 18억 / 2025.4Q 131억/ 11억/ 11억 / 2025.3Q 156억/ 14억/ 11억 / 2025.2Q 127억/ 12억/ 12억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,한울반도체,바이오/헬스케어,52주 신고가 신규 돌파,+30.0,180억,"1,188억","17,820원",MLCC 초호황에 따른 수요 증가와 글로벌 1위 업체 무라타와의 협력 소식에 따른 기대감. / MLCC 검사 장비 전문기업으로서의 경쟁력 강화와 시장 내 입지 확대 전망.,2026.1Q 113억/ -42억/ -61억 / 2025.4Q 60억/ -2억/ -80억 / 2025.3Q 19억/ -14억/ -22억 / 2025.2Q 14억/ -18억/ -18억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-19,,남화토건,바이오/헬스케어,52주 신고가 신규 돌파,+12.7,244억,608억,"5,180원",독보적 대금 회수력으로 PF 리스크 해소 및 저평가 탈출 기대감. / 코스피 9000시대 기대감에 따른 시장 전반의 강세 분위기.,2026.1Q 176억/ 4억/ 8억 / 2025.4Q 233억/ 27억/ 87억 / 2025.3Q 203억/ 8억/ 9억 / 2025.2Q 154억/ 3억/ 3억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-19,reparsed-local-2026-07-18
2026-06-22,,한울반도체,반도체/소부장,52주 / 역대 최대거래,+29.9,"2,049억","1,544억","23,150원",국책과제를 통한 MLCC 검사장비 고도화로 기술력 강화 기대감. / AI 기반 검사장비의 성능 향상 및 설비 공급 확대에 따른 수요 증가 전망.,2026.1Q 113억/ -42억/ -61억 / 2025.4Q 60억/ -2억/ -80억 / 2025.3Q 19억/ -14억/ -22억 / 2025.2Q 14억/ -18억/ -18억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,한솔테크닉스,금융/지주/밸류업,52주,+18.2,"1,886억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,제주반도체,반도체/소부장,역사적,+17.2,1.4조,4.6조,"134,000원",반도체 수출 호조에 따른 긍정적 업황 기대감. / 제주 수출 실적 개선에 따른 반도체 산업 내 경쟁력 강화 전망.,"2026.1Q 1,805억/ 671억/ 781억 / 2025.4Q 918억/ 139억/ 151억 / 2025.3Q 1,110억/ 139억/ 227억 / 2025.2Q 511억/ 43억/ 43억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,브이엠,반도체/소부장,역사적,+16.3,841억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,하나마이크론,반도체/소부장,역사적,+15.9,"3,924억",3.8조,"56,800원",반도체 수출 역대 최대 기록에 따른 소부장주 강세. / 브라질 시장의 폭발적 성장과 분기 최대 영업이익 경신 전망.,"2026.2Q 5,843억/ 844억/ 482억(E) / 2026.1Q 5,077억/ 720억/ 728억 / 2025.4Q 4,501억/ 473억/ 361억 / 2025.3Q 4,324억/ 384억/ 218억 / 2025.2Q 3,402억/ 302억/ 302억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,기가비스,반도체/소부장,역사적,+14.5,381억,2.0조,"159,200원",반도체 기판 테마 상승세에 따른 주목. / AI발 ABF 투자 확대 기대감.,2026.2Q 167억/ 34억/ -(E) / 2026.1Q 60억/ -10억/ 6억 / 2025.4Q 317억/ 111억/ 123억 / 2025.3Q 72억/ 9억/ 21억 / 2025.2Q 89억/ 20억/ 20억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,SK스퀘어,금융/지주/밸류업,역사적,+10.7,2.7조,260.0조,"1,970,000원",SK하이닉스의 주주환원 확대 기대감에 따른 SK스퀘어의 가치 재평가. / 적극적인 M&A 전망과 주주환원 강화에 따른 투자 매력 부각.,"2026.2Q 3,840억/ 92,605억/ 97,799억(E) / 2026.1Q 86,314억/ 82,783억/ 83,747억 / 2025.4Q 33,747억/ 30,985억/ 32,769억 / 2025.3Q 30,747억/ 26,455억/ 24,824억 / 2025.2Q 18,883억/ 14,011억/ 14,011억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,지오엘리먼트,반도체/소부장,52주,+9.2,91억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,피에스케이,반도체/소부장,역사적,+9.2,"1,798억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,SK하이닉스,반도체/소부장,역사적,+5.6,14.6조,2080.4조,"2,919,000원",삼성전자를 제치고 코스피 시총 1위에 등극한 소식에 따른 긍정적 기대감. / IT 대표주 테마 상승세와 함께 시가총액 2000조원 재돌파에 대한 주목.,"2026.2Q 828,251억/ 620,986억/ 483,417억(E) / 2026.1Q 525,763억/ 376,103억/ 403,459억 / 2025.4Q 328,267억/ 191,696억/ 152,460억 / 2025.3Q 244,489억/ 113,834억/ 125,975억 / 2025.2Q 222,320억/ 92,129억/ 92,129억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,아스플로,반도체/소부장,역사적,+1.4,8억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,삼성물산,금융/지주/밸류업,역사적,+5.8,"4,197억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,SK,금융/지주/밸류업,역사적,+0.8,"1,671억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,빅솔론,금융/지주/밸류업,역사적,+0.1,2억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,JW신약,바이오/헬스케어,52주,+16.9,"1,423억","1,530억","2,730원",탈모 치료제의 건강보험 적용 검토에 따른 정부 정책 수혜 기대감. / 의약품 제조 및 판매를 통한 클리닉 시장 선도 제품 보유.,2026.1Q 214억/ 29억/ 27억 / 2025.4Q 211억/ 14억/ 20억 / 2025.3Q 206억/ 27억/ 20억 / 2025.2Q 197억/ 27억/ 27억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-22,,SM C&C,바이오/헬스케어,52주 신고가 신규 돌파,+11.6,49억,"1,489억","1,540원",음악 IP 비즈니스 본격화와 사업 포트폴리오 다각화에 따른 성장 기대감. / 최대주주 지분 매각 가능성에 따른 투자자 관심 증가.,2026.1Q 215억/ -22억/ -12억 / 2025.4Q 363억/ 31억/ 5억 / 2025.3Q 254억/ -2억/ 3억 / 2025.2Q 211억/ -13억/ -13억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-22,reparsed-local-2026-07-18
2026-06-23,,JW신약,바이오/헬스케어,52주 / 역대 최대거래,+13.7,"2,166억","1,740억","3,105원",탈모 치료제의 급여화 기대감에 따른 바이오주 테마 상승 / 저용량 고혈압 치료제 '미녹파즈정 2.5mg' 출시로 인한 제품 라인업 강화 기대감,2026.1Q 214억/ 29억/ 27억 / 2025.4Q 211억/ 14억/ 20억 / 2025.3Q 206억/ 27억/ 20억 / 2025.2Q 197억/ 27억/ 27억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-23,reparsed-local-2026-07-18
